,intersection_id,tollgate_id,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hour,week,minute,travel_time
23286,1,3,1015.3,1020.3,46.0,2.3,21.3,61.0,0.0,10,4,20,119.302
23328,1,3,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,10,4,40,96.9771428571
23329,1,3,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,11,4,0,105.31375
23330,1,3,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,11,4,20,90.5266666667
23331,1,3,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,11,4,40,144.99
23332,1,3,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,12,4,0,102.661428571
23333,1,3,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,12,4,20,111.184666667
23334,1,3,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,12,4,40,117.117777778
23335,1,3,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,13,4,0,106.701818182
23336,1,3,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,13,4,20,118.16375
23379,1,3,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,13,4,40,104.1125
23380,1,3,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,14,4,0,97.622
23381,1,3,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,14,4,20,102.501428571
23382,1,3,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,14,4,40,96.487
23383,1,3,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,15,4,0,132.0775
23384,1,3,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,15,4,20,117.46625
23385,1,3,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,15,4,40,105.42625
23386,1,3,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,16,4,0,97.4583333333
23387,1,3,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,16,4,20,113.088333333
23432,1,3,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,16,4,40,119.272222222
23433,1,3,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,17,4,0,106.227
23434,1,3,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,17,4,20,108.753
23435,1,3,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,17,4,40,120.053333333
23436,1,3,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,18,4,0,113.048
23437,1,3,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,18,4,20,116.78375
23438,1,3,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,18,4,40,102.013333333
23439,1,3,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,19,4,0,95.3633333333
23440,1,3,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,19,4,20,122.315
23477,1,3,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,19,4,40,116.8825
23478,1,3,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,20,4,0,99.6383333333
23479,1,3,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,20,4,20,86.57
23480,1,3,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,20,4,40,103.565
23481,1,3,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,21,4,0,78.62
23482,1,3,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,21,4,20,75.0
23483,1,3,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,21,4,40,67.0
23484,1,3,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,22,4,0,74.56
23485,1,3,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,22,4,20,133.8
23520,1,3,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,22,4,40,278.2
23521,1,3,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,23,4,20,148.21
23522,1,3,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,1,5,0,60.29
23523,1,3,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,1,5,20,90.57
23544,1,3,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,2,5,40,86.82
23545,1,3,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,3,5,20,63.68
23546,1,3,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,4,5,20,67.72
23560,1,3,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,4,5,40,128.245
23561,1,3,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,5,5,0,89.975
23562,1,3,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,5,5,20,106.96
23563,1,3,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,6,5,0,114.99
23564,1,3,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,6,5,20,259.445
23565,1,3,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,6,5,40,132.44
23566,1,3,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,7,5,0,128.968
23567,1,3,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,7,5,20,157.588
23594,1,3,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,7,5,40,135.35
23595,1,3,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,8,5,0,134.78
23596,1,3,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,8,5,20,124.288
23597,1,3,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,8,5,40,131.712
23598,1,3,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,9,5,0,139.545
23599,1,3,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,9,5,20,120.721818182
23600,1,3,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,9,5,40,118.933333333
23601,1,3,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,10,5,0,112.945
23602,1,3,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,10,5,20,101.134545455
23640,1,3,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,10,5,40,115.657
23641,1,3,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,11,5,0,196.273076923
23642,1,3,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,11,5,20,110.824444444
23643,1,3,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,11,5,40,174.5975
23644,1,3,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,12,5,0,90.43875
23645,1,3,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,12,5,20,104.377272727
23646,1,3,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,12,5,40,96.265
23647,1,3,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,13,5,0,106.067333333
23648,1,3,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,13,5,20,95.45
23688,1,3,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,13,5,40,92.2981818182
23689,1,3,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,14,5,0,72.305
23690,1,3,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,15,5,40,90.908
23691,1,3,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,16,5,0,108.57
23692,1,3,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,16,5,20,156.895
23722,1,3,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,16,5,40,113.453333333
23723,1,3,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,17,5,0,107.08
23724,1,3,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,17,5,20,107.787692308
23725,1,3,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,17,5,40,113.544
23726,1,3,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,18,5,0,120.43
23727,1,3,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,18,5,20,98.4283333333
23728,1,3,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,18,5,40,203.15
23729,1,3,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,19,5,0,231.118888889
23730,1,3,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,19,5,20,135.9425
23774,1,3,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,19,5,40,119.475
23775,1,3,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,20,5,0,95.09
23776,1,3,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,20,5,20,89.6628571429
23777,1,3,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,20,5,40,127.126666667
23778,1,3,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,21,5,0,162.275
23779,1,3,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,21,5,20,140.65
23780,1,3,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,21,5,40,107.4175
23781,1,3,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,22,5,0,107.455
23782,1,3,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,22,5,20,81.63
23817,1,3,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,22,5,40,99.01
23818,1,3,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,23,5,0,173.95
23819,1,3,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,23,5,20,98.14
23820,1,3,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,0,6,0,79.96
23821,1,3,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,0,6,40,74.16
23843,1,3,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,1,6,40,88.16
23844,1,3,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,2,6,0,82.66
23845,1,3,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,3,6,0,99.415
23846,1,3,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,4,6,0,99.17
23847,1,3,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,4,6,20,90.26
23861,1,3,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,5,6,0,82.93
23862,1,3,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,6,6,0,86.17
23863,1,3,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,6,6,20,128.366666667
23864,1,3,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,6,6,40,189.105
23865,1,3,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,7,6,0,153.286666667
23866,1,3,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,7,6,20,148.44875
23895,1,3,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,7,6,40,266.438333333
23896,1,3,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,8,6,0,345.944
23897,1,3,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,8,6,20,380.124
23898,1,3,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,8,6,40,407.56
23899,1,3,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,9,6,0,365.30875
23900,1,3,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,9,6,20,380.617272727
23901,1,3,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,9,6,40,390.93
23902,1,3,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,10,6,0,479.41
23903,1,3,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,10,6,20,225.4275
23945,1,3,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,10,6,40,132.983333333
23946,1,3,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,11,6,0,102.7825
23947,1,3,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,11,6,20,134.028571429
23948,1,3,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,11,6,40,110.138571429
23949,1,3,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,12,6,0,108.676666667
23950,1,3,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,12,6,20,102.03
23951,1,3,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,12,6,40,106.8225
23952,1,3,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,13,6,0,121.4825
23953,1,3,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,13,6,20,108.562
23997,1,3,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,13,6,40,107.193333333
23998,1,3,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,14,6,0,101.441428571
23999,1,3,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,14,6,20,129.672857143
24000,1,3,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,14,6,40,122.523333333
24001,1,3,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,15,6,0,153.420666667
24002,1,3,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,15,6,20,156.297142857
24003,1,3,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,15,6,40,105.97
24004,1,3,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,16,6,0,186.113333333
24005,1,3,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,16,6,20,136.585
24050,1,3,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,16,6,40,174.772
24051,1,3,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,17,6,0,142.305555556
24052,1,3,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,17,6,20,119.23125
24053,1,3,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,17,6,40,131.516
24054,1,3,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,18,6,0,140.158571429
24055,1,3,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,18,6,20,107.731666667
24056,1,3,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,18,6,40,525.001666667
24057,1,3,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,19,6,0,94.1257142857
24058,1,3,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,19,6,20,84.6783333333
24099,1,3,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,19,6,40,116.595454545
24100,1,3,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,20,6,0,113.54
24101,1,3,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,20,6,20,85.96
24102,1,3,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,20,6,40,173.74
24103,1,3,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,21,6,0,168.1325
24104,1,3,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,21,6,20,79.09
24105,1,3,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,21,6,40,85.04
24106,1,3,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,22,6,0,98.05
24140,1,3,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,22,6,40,86.81
24141,1,3,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,23,6,0,92.43
24142,1,3,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,23,6,20,146.84
24143,1,3,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,23,6,40,91.96
24144,1,3,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,0,7,20,300.65
24145,1,3,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,0,7,40,97.71
24146,1,3,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,1,7,0,90.82
24165,1,3,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,3,7,0,108.86
24166,1,3,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,3,7,40,126.423333333
24167,1,3,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,4,7,0,28.72
24181,1,3,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,5,7,0,85.9
24182,1,3,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,5,7,20,131.23
24183,1,3,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,5,7,40,94.3133333333
24184,1,3,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,6,7,0,107.902
24185,1,3,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,6,7,20,97.0116666667
24186,1,3,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,6,7,40,87.7766666667
24187,1,3,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,7,7,0,86.1142857143
24188,1,3,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,7,7,20,109.48
24211,1,3,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,7,7,40,101.447272727
24212,1,3,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,8,7,0,114.1125
24213,1,3,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,8,7,20,135.07125
24214,1,3,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,8,7,40,150.17125
24215,1,3,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,9,7,0,117.911111111
24216,1,3,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,9,7,20,129.865
24217,1,3,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,9,7,40,227.942857143
24218,1,3,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,10,7,0,171.938
24219,1,3,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,10,7,20,132.77
24260,1,3,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,10,7,40,160.486666667
24261,1,3,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,11,7,0,178.48
24262,1,3,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,11,7,20,165.33
24263,1,3,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,11,7,40,95.5875
24264,1,3,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,12,7,0,93.5866666667
24265,1,3,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,12,7,20,95.4533333333
24266,1,3,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,12,7,40,105.63
24267,1,3,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,13,7,0,101.318
24268,1,3,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,13,7,20,113.785
24313,1,3,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,13,7,40,183.445384615
24314,1,3,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,14,7,0,175.089
24315,1,3,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,14,7,20,118.458333333
24316,1,3,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,14,7,40,121.065
24317,1,3,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,15,7,0,112.359166667
24318,1,3,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,15,7,20,149.565
24319,1,3,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,15,7,40,85.67
24320,1,3,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,16,7,0,168.208
24321,1,3,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,16,7,20,164.683333333
24367,1,3,1014.5,1019.5,344.0,2.0,21.3,83.0,0.0,16,7,40,150.375555556
24368,1,3,1014.5,1019.5,344.0,2.0,21.3,83.0,0.0,17,7,0,133.144285714
24369,1,3,1014.5,1019.5,344.0,2.0,21.3,83.0,0.0,17,7,20,137.673
24370,1,3,1014.5,1019.5,344.0,2.0,21.3,83.0,0.0,17,7,40,93.5366666667
24371,1,3,1014.5,1019.5,344.0,2.0,21.3,83.0,0.0,18,7,0,135.56
24372,1,3,1014.5,1019.5,344.0,2.0,21.3,83.0,0.0,18,7,20,128.980526316
24373,1,3,1014.5,1019.5,344.0,2.0,21.3,83.0,0.0,18,7,40,147.028
24374,1,3,1014.5,1019.5,344.0,2.0,21.3,83.0,0.0,19,7,0,104.938333333
24417,1,3,1014.2,1019.2,35.0,3.0,20.4,81.0,0.0,19,7,40,94.5216666667
24418,1,3,1014.2,1019.2,35.0,3.0,20.4,81.0,0.0,20,7,0,123.63
24419,1,3,1014.2,1019.2,35.0,3.0,20.4,81.0,0.0,20,7,20,104.3225
24420,1,3,1014.2,1019.2,35.0,3.0,20.4,81.0,0.0,20,7,40,92.0185714286
24421,1,3,1014.2,1019.2,35.0,3.0,20.4,81.0,0.0,21,7,20,100.863333333
24422,1,3,1014.2,1019.2,35.0,3.0,20.4,81.0,0.0,21,7,40,105.93
24423,1,3,1014.2,1019.2,35.0,3.0,20.4,81.0,0.0,22,7,0,103.64
24424,1,3,1014.2,1019.2,35.0,3.0,20.4,81.0,0.0,22,7,20,105.03
24457,1,3,1015.6,1020.6,35.0,2.1,20.1,80.0,0.0,22,7,40,77.51
24458,1,3,1015.6,1020.6,35.0,2.1,20.1,80.0,0.0,23,7,0,98.9325
24459,1,3,1015.6,1020.6,35.0,2.1,20.1,80.0,0.0,23,7,20,112.98
24460,1,3,1015.6,1020.6,35.0,2.1,20.1,80.0,0.0,23,7,40,84.5066666667
24461,1,3,1015.6,1020.6,35.0,2.1,20.1,80.0,0.0,0,1,0,89.4066666667
24462,1,3,1015.6,1020.6,35.0,2.1,20.1,80.0,0.0,0,1,20,77.485
24463,1,3,1015.6,1020.6,35.0,2.1,20.1,80.0,0.0,0,1,40,89.99
24481,1,3,1015.6,1020.6,104.0,1.5,19.6,90.0,0.1,3,1,20,88.015
24482,1,3,1015.6,1020.6,104.0,1.5,19.6,90.0,0.1,4,1,0,91.66
24483,1,3,1015.6,1020.6,104.0,1.5,19.6,90.0,0.1,4,1,20,126.465
24497,1,3,1013.4,1018.4,81.0,1.2,21.3,79.0,0.0,5,1,0,89.77
24498,1,3,1013.4,1018.4,81.0,1.2,21.3,79.0,0.0,5,1,20,137.855
24499,1,3,1013.4,1018.4,81.0,1.2,21.3,79.0,0.0,5,1,40,72.77
24500,1,3,1013.4,1018.4,81.0,1.2,21.3,79.0,0.0,6,1,0,68.2466666667
24501,1,3,1013.4,1018.4,81.0,1.2,21.3,79.0,0.0,6,1,20,140.63
24502,1,3,1013.4,1018.4,81.0,1.2,21.3,79.0,0.0,6,1,40,189.838571429
24503,1,3,1013.4,1018.4,81.0,1.2,21.3,79.0,0.0,7,1,0,211.711111111
24504,1,3,1013.4,1018.4,81.0,1.2,21.3,79.0,0.0,7,1,20,152.62
24528,1,3,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,7,1,40,171.103333333
24529,1,3,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,8,1,0,306.58
24530,1,3,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,8,1,20,296.255
24531,1,3,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,8,1,40,288.818461538
24532,1,3,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,9,1,0,329.511666667
24533,1,3,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,9,1,20,181.315
24534,1,3,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,9,1,40,128.108
24535,1,3,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,10,1,0,118.492857143
24536,1,3,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,10,1,20,132.1425
24575,1,3,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,10,1,40,164.227777778
24576,1,3,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,11,1,0,140.525
24577,1,3,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,11,1,20,100.778333333
24578,1,3,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,11,1,40,98.6088888889
24579,1,3,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,12,1,0,99.45
24580,1,3,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,12,1,20,104.885
24581,1,3,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,12,1,40,97.2444444444
24582,1,3,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,13,1,0,92.3025
24583,1,3,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,13,1,20,104.94
24625,1,3,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,13,1,40,93.51
24626,1,3,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,14,1,0,84.4775
24627,1,3,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,14,1,20,100.532
24628,1,3,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,14,1,40,95.67625
24629,1,3,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,15,1,0,107.575
24630,1,3,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,15,1,20,117.88
24631,1,3,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,15,1,40,131.028
24632,1,3,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,16,1,0,109.924444444
24633,1,3,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,16,1,20,111.731666667
24676,1,3,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,16,1,40,118.197777778
24677,1,3,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,17,1,0,125.567272727
24678,1,3,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,17,1,20,152.1875
24679,1,3,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,17,1,40,125.555
24680,1,3,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,18,1,0,158.007142857
24681,1,3,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,18,1,20,115.047
24682,1,3,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,18,1,40,116.365
24683,1,3,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,19,1,0,107.77
24684,1,3,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,19,1,20,131.2275
24716,1,3,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,19,1,40,86.1075
24717,1,3,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,20,1,0,101.295555556
24718,1,3,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,20,1,20,137.584
24719,1,3,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,20,1,40,80.685
24720,1,3,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,21,1,0,112.61
24721,1,3,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,21,1,20,103.68
24722,1,3,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,21,1,40,100.025
24723,1,3,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,22,1,0,80.105
24724,1,3,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,22,1,20,71.97
3,2,1,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,0,2,20,79.76
4,2,1,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,0,2,40,137.98
5,2,1,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,1,2,20,176.7
19,2,1,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,4,2,20,94.06
43,2,1,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,5,2,20,66.98
44,2,1,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,5,2,40,87.83
45,2,1,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,6,2,0,170.09
46,2,1,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,7,2,0,65.41
79,2,1,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,8,2,20,128.75
80,2,1,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,8,2,40,71.8933333333
81,2,1,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,9,2,0,177.106666667
82,2,1,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,9,2,20,104.33
83,2,1,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,10,2,0,132.676666667
84,2,1,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,10,2,20,170.595
